TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
19-Aug-09,106.31,107.5,104.01,104.37,243876
18-Aug-09,107.94,109.74,105.32,106.31,467280
17-Aug-09,109.23,110.89,103.77,107.94,1102145
13-Aug-09,104.79,110.02,103.7,109.23,1820346
12-Aug-09,104.03,106.35,104,104.79,380133
11-Aug-09,105.39,106.47,104,104.03,158991
10-Aug-09,102.07,106.2,102.99,105.39,471190
7-Aug-09,102.54,103.9,101,102.07,140879
6-Aug-09,102.44,103,100,102.54,395272
5-Aug-09,101.56,105.2,100.61,102.44,814874
4-Aug-09,98.28,103,98.9,101.56,899217
3-Aug-09,99.34,100.45,97.8,98.28,156810
31-Jul-09,95.84,99.9,96.95,99.34,184556
30-Jul-09,97.16,98.4,95.51,95.84,77830
29-Jul-09,99.63,100.65,96.11,97.16,148403
28-Jul-09,98.14,102,96.21,99.63,407868
27-Jul-09,99.21,99.92,97.5,98.14,111313
24-Jul-09,102.08,102.55,98.85,99.21,461943
23-Jul-09,101.4,104.88,101.1,102.08,905927
22-Jul-09,97.44,102.31,97.67,101.4,1928486
21-Jul-09,95.95,97.73,94.71,97.44,390719
20-Jul-09,96.85,98.65,95.5,95.95,132600
17-Jul-09,97.21,98.7,96.53,96.85,143200
16-Jul-09,97.9,99.5,96.9,97.21,738800
15-Jul-09,97.18,100.15,97.15,97.9,1342100
14-Jul-09,98.64,100.5,96.71,97.18,685300
13-Jul-09,93.95,98.64,94.7,98.64,605700
10-Jul-09,93.51,95,93.5,93.95,125300
9-Jul-09,93.88,95.99,93.2,93.51,190400
8-Jul-09,94.16,94.29,91.81,93.88,431600
7-Jul-09,96.31,97.75,93.6,94.16,442100
6-Jul-09,95.53,97.98,94,96.31,622400
3-Jul-09,91.24,95.8,91.51,95.53,1107000
2-Jul-09,86.9,91.24,87.49,91.24,569200
1-Jul-09,86.06,87.55,86.46,86.9,124700
30-Jun-09,88.4,88.9,85.5,86.06,153000
29-Jun-09,88.25,90.1,87,88.4,405100
